length,time
41000,0.022001266479492188
41200,0.023015737533569336
41400,0.021982908248901367
41600,0.023000478744506836
41800,0.02299976348876953
42000,0.023999691009521484
42200,0.023000240325927734
42400,0.023000240325927734
42600,0.0260009765625
42800,0.023998737335205078
43000,0.02299976348876953
43200,0.023000240325927734
43400,0.02299976348876953
43600,0.023002147674560547
43800,0.022999286651611328
44000,0.023000717163085938
44200,0.02403092384338379
44400,0.022968530654907227
44600,0.023000001907348633
44800,0.023999452590942383
45000,0.023000240325927734
45200,0.023012876510620117
45400,0.023987293243408203
45600,0.02299976348876953
45800,0.02399897575378418
46000,0.023000001907348633
46200,0.02400040626525879
46400,0.025000810623168945
46600,0.02500009536743164
46800,0.024001121520996094
47000,0.02699875831604004
47200,0.02700066566467285
47400,0.02599811553955078
47600,0.025000572204589844
47800,0.0279998779296875
48000,0.025001049041748047
48200,0.024999141693115234
48400,0.025000333786010742
48600,0.024999141693115234
48800,0.026999950408935547
49000,0.025000572204589844
49200,0.024999141693115234
49400,0.027000904083251953
49600,0.024999380111694336
49800,0.026001691818237305
50000,0.024999141693115234
50200,0.025999069213867188
50400,0.025000333786010742
50600,0.025000333786010742
50800,0.026999950408935547
51000,0.025000810623168945
51200,0.02899956703186035
51400,0.034000396728515625
51600,0.026999950408935547
51800,0.031998395919799805
52000,0.02703547477722168
52200,0.026966571807861328
52400,0.026999711990356445
52600,0.027002573013305664
52800,0.025996923446655273
53000,0.02700018882751465
53200,0.02700066566467285
53400,0.02599930763244629
53600,0.027998685836791992
53800,0.028001785278320312
54000,0.02899932861328125
54200,0.02899909019470215
54400,0.0280001163482666
54600,0.028001785278320312
54800,0.028000831604003906
55000,0.028998374938964844
55200,0.031998634338378906
55400,0.029003143310546875
55600,0.028000354766845703
55800,0.028000593185424805
56000,0.0280001163482666
56200,0.027998924255371094
56400,0.028000354766845703
56600,0.028998851776123047
56800,0.02700042724609375
57000,0.027998685836791992
57200,0.02900075912475586
57400,0.02799820899963379
57600,0.02900242805480957
57800,0.03199958801269531
58000,0.033998966217041016
58200,0.0280001163482666
58400,0.02900099754333496
58600,0.027997732162475586
58800,0.03000187873840332
59000,0.030998706817626953
59200,0.029000282287597656
59400,0.02899956703186035
59600,0.029000282287597656
59800,0.028000831604003906
60000,0.028998851776123047
60200,0.029000520706176758
60400,0.030000925064086914
60600,0.028999805450439453
60800,0.03200244903564453
61000,0.03699684143066406
61200,0.03300023078918457
61400,0.030001401901245117
61600,0.030999422073364258
61800,0.03600001335144043
62000,0.03199887275695801
62200,0.031000375747680664
62400,0.0390009880065918
62600,0.03199934959411621
62800,0.037000417709350586
63000,0.030999183654785156
63200,0.03300070762634277
63400,0.03199911117553711
63600,0.029999256134033203
63800,0.03000164031982422
64000,0.029999256134033203
64200,0.03100109100341797
64400,0.0299990177154541
64600,0.029999256134033203
64800,0.030000686645507812
65000,0.03000020980834961
65200,0.03200030326843262
65400,0.03300142288208008
65600,0.030997037887573242
65800,0.029999971389770508
66000,0.037000417709350586
66200,0.030999422073364258
66400,0.030000925064086914
66600,0.030999183654785156
66800,0.029999971389770508
67000,0.031000137329101562
67200,0.03100132942199707
67400,0.029999971389770508
67600,0.03099989891052246
67800,0.03199934959411621
68000,0.03300046920776367
68200,0.03300070762634277
68400,0.03399991989135742
68600,0.031000614166259766
68800,0.03199958801269531
69000,0.03400087356567383
69200,0.03299832344055176
69400,0.03300023078918457
69600,0.03400158882141113
69800,0.032997846603393555
70000,0.03400087356567383
70200,0.03500103950500488
70400,0.03300023078918457
70600,0.03399777412414551
70800,0.03500032424926758
71000,0.033998966217041016
71200,0.0350031852722168
71400,0.03399777412414551
71600,0.032999515533447266
71800,0.03500032424926758
72000,0.03200078010559082
72200,0.03199958801269531
72400,0.03299903869628906
72600,0.03400111198425293
72800,0.03299999237060547
73000,0.03299903869628906
73200,0.04200124740600586
73400,0.03700137138366699
73600,0.03899836540222168
73800,0.03399968147277832
74000,0.051000118255615234
74200,0.041002511978149414
74400,0.03299593925476074
74600,0.033000946044921875
74800,0.032000064849853516
75000,0.03399920463562012
75200,0.03300023078918457
75400,0.034023284912109375
75600,0.0419769287109375
75800,0.03299999237060547
76000,0.03400087356567383
76200,0.0370023250579834
76400,0.03399968147277832
76600,0.03400015830993652
76800,0.03600001335144043
77000,0.0429990291595459
77200,0.03599905967712402
77400,0.038034677505493164
77600,0.031999826431274414
77800,0.032001495361328125
78000,0.03296494483947754
78200,0.03400063514709473
78400,0.03499889373779297
78600,0.034999847412109375
78800,0.03500008583068848
79000,0.0429997444152832
79200,0.03403425216674805
79400,0.03200101852416992
79600,0.03296494483947754
79800,0.03500175476074219
80000,0.033998727798461914
80200,0.03399968147277832
80400,0.032000064849853516
80600,0.03400087356567383
80800,0.039999961853027344
81000,0.042999267578125
81200,0.04199981689453125
81400,0.03600001335144043
81600,0.03300023078918457
81800,0.03403806686401367
82000,0.04199528694152832
82200,0.03400015830993652
82400,0.04296588897705078
82600,0.03400158882141113
82800,0.03799915313720703
83000,0.03600049018859863
83200,0.03499913215637207
83400,0.038001060485839844
83600,0.03599882125854492
83800,0.033034324645996094
84000,0.03399991989135742
84200,0.032999515533447266
84400,0.034966230392456055
84600,0.043001413345336914
84800,0.034998178482055664
85000,0.036000728607177734
85200,0.041036128997802734
85400,0.03300023078918457
85600,0.03696560859680176
85800,0.036031484603881836
86000,0.0339663028717041
86200,0.03399991989135742
86400,0.03300189971923828
86600,0.035997867584228516
86800,0.03400111198425293
87000,0.03499865531921387
87200,0.03500080108642578
87400,0.03400015830993652
87600,0.0330355167388916
87800,0.03696393966674805
88000,0.034999847412109375
88200,0.03304600715637207
88400,0.036000728607177734
88600,0.03695821762084961
88800,0.042995452880859375
89000,0.04000234603881836
89200,0.040999412536621094
89400,0.039999961853027344
89600,0.040030479431152344
89800,0.04096817970275879
90000,0.03799939155578613
90200,0.037000179290771484
90400,0.03800058364868164
90600,0.041998863220214844
90800,0.03800225257873535
91000,0.03799915313720703
91200,0.03900265693664551
91400,0.0429995059967041
91600,0.043997764587402344
91800,0.03900003433227539
92000,0.03899955749511719
92200,0.04300069808959961
92400,0.042001962661743164
92600,0.03899717330932617
92800,0.04100203514099121
93000,0.03999948501586914
93200,0.04199957847595215
93400,0.0410001277923584
93600,0.045000314712524414
93800,0.04099845886230469
94000,0.039000749588012695
94200,0.039000749588012695
94400,0.04000234603881836
94600,0.04599714279174805
94800,0.038999080657958984
95000,0.0410008430480957
95200,0.04000091552734375
95400,0.039998769760131836
95600,0.03999972343444824
95800,0.04600048065185547
96000,0.045000553131103516
96200,0.039999961853027344
96400,0.040999650955200195
96600,0.045000314712524414
96800,0.047003984451293945
97000,0.04803156852722168
97200,0.040963172912597656
97400,0.040000200271606445
97600,0.048999786376953125
97800,0.0410003662109375
98000,0.04000043869018555
98200,0.04099893569946289
98400,0.04000043869018555
98600,0.03902935981750488
98800,0.04000401496887207
99000,0.0410006046295166
99200,0.03796792030334473
99400,0.03900003433227539
99600,0.042998313903808594
99800,0.03999900817871094
